HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3EO896NRAX7KWLHUVZ83X6D98ZQJTA,A3UV55HC87DO9C,Approved,Fri Nov 24 12:56:24 PST 2017,Fri Nov 24 12:56:50 PST 2017,Fri Dec 01 12:56:50 PST 2017,Sun Nov 26 07:38:16 PST 2017,,,26,100% (515/515),100% (173/173),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,marketers devoted to,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3JNQLM5FT5YW7CBHF50KCYHBCBCL2G,ABX5OQLR6UNBC,Approved,Fri Nov 24 10:43:27 PST 2017,Fri Nov 24 10:43:59 PST 2017,Fri Dec 01 10:43:59 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,32,100% (787/787),100% (456/456),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will now have teams devoted to JEEP products,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3L4PIM1GQUSXBVZ1DA4B7ERFXHHYRJ,A2EEL9YYUHL5SK,Approved,Fri Nov 24 06:44:32 PST 2017,Fri Nov 24 06:48:39 PST 2017,Fri Dec 01 06:48:39 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,247,100% (1316/1317),100% (121/121),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will have teams devoted to,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3N1FSUEFL6CNCE2C62LKM064NG34DC,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:39:44 PST 2017,Fri Nov 24 09:40:54 PST 2017,Fri Dec 01 09:40:54 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,70,100% (773/773),100% (218/218),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will have teams devoted to products,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3T3IWE1XG7Z1I8L7QPSCU7PVMTYTQP,A3SDFAOJW87FGP,Approved,Fri Nov 24 06:50:58 PST 2017,Fri Nov 24 06:51:31 PST 2017,Fri Dec 01 06:51:31 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,33,100% (1602/1602),100% (409/409),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will now have five teams devoted to,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3WQQ9FUS6B6VGIRU49KR8MY9MHW8BP,A1G94QON7A9K0N,Approved,Fri Nov 24 12:50:59 PST 2017,Fri Nov 24 12:51:31 PST 2017,Fri Dec 01 12:51:31 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,32,100% (1159/1160),100% (153/153),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will have designers devoted to,{},14,0,15,1,CHRYSLER,JEEP,,
3VADEH0UHC9DGCAJBA3VVD7E14KPSH,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3Y9N9SS8LZN2UIJ86OG1CVEY9GY3DH,A34QZDSTKZ3JO9,Approved,Fri Nov 24 21:06:05 PST 2017,Fri Nov 24 21:06:27 PST 2017,Fri Dec 01 21:06:27 PST 2017,Sun Nov 26 07:38:17 PST 2017,,,22,100% (1326/1326),100% (295/295),0% (0/0),42bda4b3e4ea19d640a027cb53f461165f97d2b9d608dd76a1f65ba782d7ed4f:14-15:0-1,org:subsidiaries,Chrysler,14,15,Jeep,0,1,"Chrysler will now have five teams of designers , engineers and marketers devoted to Jeep products , Dodge trucks , Chrysler cars and minivans , street racing , and global midsize cars .",1,1,33,org:subsidiaries,org:subsidiaries,will now have five teams of designers engineers and marketers devoted to,{},14,0,15,1,CHRYSLER,JEEP,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3C5W7UE9CG2HEAWZ36MS21QWPPVMXM,A3KN0O7VP8YSZY,Approved,Fri Nov 24 08:45:32 PST 2017,Fri Nov 24 08:47:23 PST 2017,Fri Dec 01 08:47:23 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,111,100% (789/789),100% (228/228),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,none,none,{},JOHN GOKONGWEI and ROBINSONS have no direct relationship to each other but they both do have a direct relationship with the subject It.,25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3OVR4I9USQVH1N6HBOR4MZD36UEQ4N,A2EEL9YYUHL5SK,Approved,Fri Nov 24 06:01:00 PST 2017,Fri Nov 24 06:04:21 PST 2017,Fri Dec 01 06:04:21 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,201,100% (1316/1317),100% (121/121),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,none,none,{},Robinsons is/was owned by John Gokongwei,25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3PMBY0YE28FE4S2AN1M0J2Z2O84C9F,ATR6RB1RULOC0,Approved,Fri Nov 24 09:27:00 PST 2017,Fri Nov 24 09:29:15 PST 2017,Fri Dec 01 09:29:15 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,135,100% (130/130),100% (88/88),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,none,none,{},John Gokongwei incorporated a company to take care of the Robinsons companies.,25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3RRCEFRB7NOUXH4SS6UERAI4KV34BH,A1G94QON7A9K0N,Approved,Fri Nov 24 13:40:49 PST 2017,Fri Nov 24 13:41:47 PST 2017,Fri Dec 01 13:41:47 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,58,100% (1159/1160),100% (153/153),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,none,none,{},maintained someone else's company,25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3ZWFC4W1UVJRB4I68KCNITKZR6SRFG,A3SDFAOJW87FGP,Approved,Fri Nov 24 06:54:17 PST 2017,Fri Nov 24 06:55:14 PST 2017,Fri Dec 01 06:55:14 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,57,100% (1602/1602),100% (409/409),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,none,none,{},John Gokongwei founded a company to operate the Robinsons shopping centers,25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3H0W84IWBLEZ5QIAD9SH0BZZF5EERM,A610SH5RY1NG1,Approved,Fri Nov 24 07:06:55 PST 2017,Fri Nov 24 07:11:33 PST 2017,Fri Dec 01 07:11:33 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,278,100% (817/817),100% (200/200),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:founded_org|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org per:founded_org,entrepreneur,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,33JKGHPFYD6C2GIV10ZJ4ZZYNB0MNH,A3UV55HC87DO9C,Approved,Fri Nov 24 13:14:32 PST 2017,Fri Nov 24 13:16:57 PST 2017,Fri Dec 01 13:16:57 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,145,100% (515/515),100% (173/173),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,to develop conduct operate and maintain,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3BC8WZX3V48OEUNFZFCHZIYIUW6RRI,A14WWG6NKBDWGP,Approved,Fri Nov 24 23:36:19 PST 2017,Fri Nov 24 23:38:06 PST 2017,Fri Dec 01 23:38:06 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,107,100% (714/714),100% (57/57),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,to develop conduct operate and maintain the,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3EFE17QCRDHNQF9PIZ0SBO18TPRSHA,A38DXFI1TZA295,Approved,Fri Nov 24 23:01:25 PST 2017,Fri Nov 24 23:02:53 PST 2017,Fri Dec 01 23:02:53 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,88,100% (166/166),100% (164/164),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,develop conduct operate maintain,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3KRVW3HTZOX9ITA09WG53T94AAMSMD,A34QZDSTKZ3JO9,Approved,Fri Nov 24 19:39:11 PST 2017,Fri Nov 24 19:40:24 PST 2017,Fri Dec 01 19:40:24 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,73,100% (1326/1326),100% (295/295),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,develop conduct operate and maintain the,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3WS1NTTKEZO3BAY7E7T8YXJCIH70F7,ABX5OQLR6UNBC,Approved,Fri Nov 24 11:03:48 PST 2017,Fri Nov 24 11:05:04 PST 2017,Fri Dec 01 11:05:04 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,76,100% (787/787),100% (456/456),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,develop conduct operate maintain the ROBINSONS,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,34J10VATJGAB9U5WWDT8G0NMBDTQII,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:48:44 PST 2017,Fri Nov 24 09:49:08 PST 2017,Fri Dec 01 09:49:08 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,24,100% (773/773),100% (218/218),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:founded_org,per:founded_org,develop shopping centers,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,37U1UTWH9WYIWP8J066H813D4378RA,A3BL2ZEODD79AZ,Approved,Fri Nov 24 15:52:39 PST 2017,Fri Nov 24 15:53:22 PST 2017,Fri Dec 01 15:53:22 PST 2017,Sun Nov 26 07:38:08 PST 2017,,,43,100% (315/315),100% (195/195),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:founded_org,per:founded_org,incorporated JOHN GOKONGWEI ROBINSONS,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
3VEI3XUCZR91FXA6WL3Q532IF21PRT,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:19 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:19 PST 2017,,,3JMSRU9HQJ6RYXZRMTXR18O20BHVEM,A31XNLA9REVGXL,Approved,Fri Nov 24 03:19:54 PST 2017,Fri Nov 24 03:22:06 PST 2017,Fri Dec 01 03:22:06 PST 2017,Sun Nov 26 07:38:09 PST 2017,,,132,100% (597/597),100% (65/65),0% (0/0),0f2c072f77d492e59faf822de5fd44f3ce96cf4ad3b73ace4ecda8489aaf26c0:25-26:12-14,per:founded_org,John Gokongwei,25,26,Robinsons,12,14,"It was incorporated on September 9 , 1997 by Chinese Filipino entrepreneur John Gokongwei , Jr. to develop , conduct , operate and maintain the Robinsons commercial shopping centers and all businesses related thereto , such as the lease of commercial spaces within the compound of its properties .",1,0.5,49,per:founded_org,per:founded_org,JOHN GOKONGWEI ROBINSONS,{},25,12,26,14,JOHN GOKONGWEI,ROBINSONS,,
